사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
(주)듀오백 리얼컴포트 현대시티동대문점,2023-02-28,200613.510297669,451817.515366883,2026-04-28 22:32:39,I,03,폐업,2023-02-28 19:49:10,,2020-03-09,,서울특별시 중구 을지로*가 **번지 *호 현대시티타워,PHMG120203010033047000016,3010000,"서울특별시 중구 장충단로**길 **, 현대시티타워 *층 (을지로*가)",04563,03,폐업,,,,
지에스25 중구퇴계점,,199199.380652489,450953.812479101,2026-04-28 22:32:44,I,13,영업중,2022-03-28 09:55:36,,2022-03-25,,서울특별시 중구 필동*가 **-**,PHMG120223010033047000124,3010000,"서울특별시 중구 퇴계로 ***, *층 (필동*가)",04627,01,영업/정상,,,02-2275-3979,
주식회사 보앤피플,2014-05-28,201159.507123918,451391.220187921,2026-04-28 22:32:12,I,03,폐업,2014-05-28 15:41:23,,2010-03-24,100-823,서울특별시 중구 신당*동 ***번지 *호 태화빌딩 *층,PHMG120103010033047000024,3010000,"서울특별시 중구 퇴계로 *** (신당동,태화빌딩 *층)",,03,폐업,,,22533563,
도우덴탈,,197476.733641931,450632.159070388,2026-04-28 22:32:25,I,15,전출,2016-05-31 14:25:50,,2014-03-04,100-161,서울특별시 중구 봉래동*가 ***번지 *호 일신빌딩 ***호,PHMG120143010033047000016,3010000,"서울특별시 중구 통일로 **, ***호 (봉래동*가, 일신빌딩)",04512,05,제외/삭제/전출,,,070-7570-9321,
위드유메디케어,2022-12-28,200883.199418837,450650.871746212,2026-04-28 22:32:45,I,03,폐업,2022-12-28 18:24:30,,2022-12-15,,서울특별시 중구 신당동 ***-*,PHMG120223010033047000257,3010000,"서울특별시 중구 동호로**길 **, *층 (신당동)",04607,03,폐업,,,02-2238-3176,
(주)코리아세븐 남대문카페점,,198164.81085207,450959.327320834,2026-04-28 22:32:42,I,13,영업중,2024-02-23 19:31:02,,2021-05-07,,서울특별시 중구 회현동*가 ***-*,PHMG120213010033047000080,3010000,"서울특별시 중구 남대문시장길 **, *,*층 (회현동*가)",04529,01,영업/정상,,,,
(주)스포츠서울,2019-12-30,200357.848721979,450908.000822318,2026-04-28 22:32:31,I,24,직권폐업,2019-12-31 11:37:13,,2015-06-18,100-855,서울특별시 중구 장충동*가 ***번지 **호 *층,PHMG120153010033047000077,3010000,"서울특별시 중구 동호로**길 **-*, *층 (장충동*가)",04617,04,취소/말소/만료/정지/중지,,,02-2001-0061,
(주)코리아세븐 서대문역점,2019-10-15,197098.710590401,451445.394000661,2026-04-28 22:32:28,I,03,폐업,2019-10-17 18:12:06,,2014-10-31,100-141,서울특별시 중구 의주로*가 **번지 **호 바비엥* 오피스텔***,PHMG120143010033047000089,3010000,"서울특별시 중구 통일로 ***, ***호 (의주로*가, 바비엥* 오피스텔)",04517,03,폐업,,,,
아스카메디칼㈜,2015-02-25,197034.02843741,450305.644873169,2026-04-28 22:32:06,I,03,폐업,2015-02-25 14:31:06,,2008-10-08,100-371,서울특별시 중구 만리동*가 **번지 *호 대우디오빌 ***호,PHMG120083010033047000073,3010000,"서울특별시 중구 만리재로 ***, *층 ***호 (만리동*가, 대우디오빌)",,03,폐업,,,,
롯데백화점 에뜨와,2018-11-12,198259.65357739,451392.198218657,2026-04-28 22:32:15,I,24,직권폐업,2018-11-14 09:34:15,,2010-10-19,100-721,서울특별시 중구 소공동 *번지 롯데백화점 *층,PHMG120103010033047000103,3010000,"서울특별시 중구 을지로 **, *층 (소공동, 롯데백화점)",04533,04,취소/말소/만료/정지/중지,,,,
롯데백화점 프리미에쥬르,2018-01-10,198259.65357739,451392.198218657,2026-04-28 22:32:15,I,24,직권폐업,2018-01-10 14:44:46,,2010-10-20,100-721,서울특별시 중구 소공동 *번지 롯데백화점 *층,PHMG120103010033047000104,3010000,"서울특별시 중구 을지로 **, *층 (소공동, 롯데백화점)",04533,04,취소/말소/만료/정지/중지,,,,
(주)메디밸류,,197462.198757043,450878.211786274,2026-04-28 22:32:43,I,15,전출,2022-11-18 14:30:00,,2021-12-24,,서울특별시 중구 순화동 ***,PHMG120213010033047000179,3010000,"서울특별시 중구 칠패로 **, ***호 (순화동)",04511,05,제외/삭제/전출,,,02-779-6551,
베스트광학,2020-04-06,197692.601616889,450709.793991215,2026-04-28 22:31:58,I,03,폐업,2020-04-06 15:48:17,,2003-08-18,100-800,서울특별시 중구 남대문로*가 **번지 *호   ***호,PHMG120033010033047000016,3010000,"서울특별시 중구 세종대로*나길 **, ***호 (남대문로*가)",,03,폐업,,,,
한국고려인삼 모모영참쇼핑,2019-11-07,197906.575006031,450898.545408542,2026-04-28 22:32:06,I,03,폐업,2019-11-07 13:27:37,,2010-07-21,100-094,서울특별시 중구 남대문로*가 **번지 **호 남대문지하쇼핑  **호,PHMG120093010033047000005,3010000,"서울특별시 중구 남대문시장길 **-*, **호 (남대문로*가,남대문지하쇼핑)",,03,폐업,,,02-756-1789,
올리브덴탈 양천점,,197175.200250032,450823.319779918,2026-04-28 22:32:28,I,13,영업중,2017-09-06 18:11:27,,2014-09-15,,서울특별시 중구 중림동 **번지 *호 *층,PHMG120143010033047000055,3010000,"서울특별시 중구 청파로 ***, *층 (중림동, 신흥빌딩)",04510,01,영업/정상,,,,
씨유 코리아나호텔점,,197867.156641113,451779.880897566,2026-04-28 22:32:44,I,13,영업중,2022-02-25 22:12:49,,2022-02-25,,서울특별시 중구 태평로*가 **-*,PHMG120223010033047000102,3010000,"서울특별시 중구 세종대로 ***, *층 (태평로*가)",04519,01,영업/정상,,,02-375-9936,
청계천아가방,2014-08-22,201823.908977364,452076.818664092,2026-04-28 22:32:21,I,03,폐업,2014-08-22 18:06:30,,2011-06-30,100-440,서울특별시 중구 황학동 ****번지 지층 (이마트),PHMG120113010033047000054,3010000,"서울특별시 중구 청계천로 *** (황학동,지층 (이마트))",,03,폐업,,,20486399,
Best Optic,2022-01-17,197692.601616889,450709.793991215,2026-04-28 22:32:39,I,03,폐업,2022-01-17 18:09:46,,2020-04-06,,서울특별시 중구 남대문로*가 **번지 *호 ***호,PHMG120203010033047000033,3010000,"서울특별시 중구 세종대로*나길 **, ***호 (남대문로*가)",04527,03,폐업,,,02-756-4559,
무페이스,2020-07-31,200493.732347829,451481.844673921,2026-04-28 22:32:34,I,03,폐업,2020-07-31 09:47:21,,2016-02-16,,서울특별시 중구 광희동*가 ***번지 *호 ****호,PHMG120163010033047000015,3010000,"서울특별시 중구 을지로**길 **, ****호 (광희동*가, 뉴금호타워)",04561,03,폐업,,,02-499-6117,
세컨드브레인,,201400.824438273,451528.012185815,2026-04-28 22:32:45,I,13,영업중,2023-12-20 10:58:52,,2023-12-20,,서울특별시 중구 흥인동 ** 리마크빌 동대문,PHMG120233010033047000107,3010000,"서울특별시 중구 다산로 ***, 리마크빌 동대문 B동 ****호 (흥인동)",04570,01,영업/정상,,,,
코웨이(주),,197375.183833059,451036.59540776,2026-04-28 22:32:20,I,15,전출,2021-03-02 12:41:32,,2011-04-20,,서울특별시 중구 순화동 *번지,PHMG120113010033047000024,3010000,서울특별시 중구 서소문로 ** (순화동),04511,05,제외/삭제/전출,,,02-2172-1362,
세븐일레븐 충정로2호점,,196864.942838297,450649.69804319,2026-04-28 22:32:41,I,13,영업중,2021-05-03 13:26:34,,2021-04-29,,서울특별시 중구 중림동 *** 중림동 삼성 사이버 빌리지,PHMG120213010033047000043,3010000,"서울특별시 중구 중림로 **, 상가동 *층 ***호 (중림동, 중림동 삼성 사이버 빌리지)",04502,01,영업/정상,,,02-393-4581,
(주)에치씨바이오텍,,196948.933328771,450906.177832843,2026-04-28 22:32:36,I,13,영업중,2020-12-10 14:03:31,,2017-05-19,,서울특별시 중구 중림동 *** 센트럴타워,PHMG120173010033047000037,3010000,"서울특별시 중구 서소문로 **, 센트럴타워 ***호 (중림동)",04505,01,영업/정상,,,02-2128-0077,
지에스25 을지로4가역점,2023-10-17,199693.302714092,451535.867322585,2026-04-28 22:32:44,I,03,폐업,2023-10-17 18:42:07,,2022-02-03,,서울특별시 중구 을지로*가 ***,PHMG120223010033047000022,3010000,"서울특별시 중구 을지로 ***, B*층 B***호 (을지로*가)",04548,03,폐업,,,,
(주)에스트라,2016-06-16,198916.653480187,451694.842893728,2026-04-28 22:32:30,I,03,폐업,2016-06-16 10:44:01,,2015-03-24,100-230,서울특별시 중구 수표동 **번지 시그니쳐타워 서관 **층,PHMG120153010033047000033,3010000,"서울특별시 중구 청계천로 ***, **층 (수표동, 시그니쳐타워 서관)",04542,03,폐업,,,02-3780-9453,
AFC코리아,,198034.008110504,450769.240723469,2026-04-28 22:32:31,I,13,영업중,2018-05-02 16:40:43,,2015-06-09,,서울특별시 중구 남창동 **번지 **호,PHMG120153010033047000074,3010000,서울특별시 중구 남대문시장*길 ** (남창동),04529,01,영업/정상,,,070-8611-8750,
(주)코리아세븐 정동빌딩점,,197365.094626051,451701.65750808,2026-04-28 22:32:42,I,13,영업중,2024-02-23 17:22:20,,2021-05-07,,서울특별시 중구 정동 **-* 정동빌딩,PHMG120213010033047000089,3010000,"서울특별시 중구 정동길 **-**, 정동빌딩 지하*층 (정동)",04518,01,영업/정상,,,,
씨유 중구정동길점,,197252.020075515,451688.94117805,2026-04-28 22:32:44,I,13,영업중,2022-03-25 14:38:54,,2022-03-24,,서울특별시 중구 정동 **-**,PHMG120223010033047000123,3010000,"서울특별시 중구 정동길 **, *층 (정동)",04516,01,영업/정상,,,,
천일에프에스(주),2015-08-03,200114.047054556,451422.383765796,2026-04-28 22:32:11,I,24,직권폐업,2015-08-03 17:50:04,,2009-10-30,100-310,서울특별시 중구 오장동 ***번지 **호 문명빌딩*층,PHMG120093010033047000076,3010000,"서울특별시 중구 동호로 ***-* (오장동,문명빌딩*층)",,04,취소/말소/만료/정지/중지,,,22655335,
남산토탈,2016-01-27,201230.167293495,450277.600241968,2026-04-28 22:32:31,I,03,폐업,2016-01-27 16:14:56,,2015-07-15,100-761,서울특별시 중구 신당동 ***번지 약수하이츠  ***동 ****호,PHMG120153010033047000096,3010000,"서울특별시 중구 동호로**길 **, ***동 ****호 (신당동, 약수하이츠 )",04593,03,폐업,,,070-4842-3800,
(주)크림씨에스케이,,199487.587524199,451444.704611278,2026-04-28 22:32:43,I,13,영업중,2021-11-03 16:52:00,,2021-11-02,,서울특별시 중구 인현동*가 **-*,PHMG120213010033047000162,3010000,"서울특별시 중구 을지로**길 **-**, *층 (인현동*가)",04549,01,영업/정상,,,02-2038-2295,
에스엠덴탈,2010-09-08,,,2026-04-28 22:31:58,I,03,폐업,2010-09-08 13:55:08,,2004-04-12,100-802,서울특별시 중구 남대문로*가 ***번지 이프라자빌딩 ***호,PHMG120043010033047000006,3010000,"서울특별시 중구 세종대로*길 **, ***호 (남대문로*가,이프라자빌딩)",,03,폐업,,,,
티애드&메디 T ad & medi,2018-10-11,199275.059419056,451423.387772265,2026-04-28 22:32:28,I,03,폐업,2018-10-11 17:11:48,,2014-10-08,100-300,서울특별시 중구 초동 **번지 *호 *층,PHMG120143010033047000062,3010000,"서울특별시 중구 충무로 **-*, *층 (초동)",04550,03,폐업,,,070-8737-8878,
크리덴탈,2011-03-16,197462.198757043,450878.211786274,2026-04-28 22:32:06,I,03,폐업,2011-03-16 16:01:33,,2009-04-07,100-130,서울특별시 중구 순화동 ***번지 포스코더샾  B동 ***호,PHMG120083010033047000076,3010000,"서울특별시 중구 칠패로 **, B동 ***호 (순화동,포스코더샾)",,03,폐업,,,,
(주)코리아세븐 약수시장점,,200858.339091968,450049.376670602,2026-04-28 22:32:42,I,13,영업중,2024-02-23 11:43:49,,2021-05-04,,서울특별시 중구 신당동 ***-*,PHMG120213010033047000056,3010000,"서울특별시 중구 다산로*길 **, 외 *필지 *층 (신당동)",04597,01,영업/정상,,,,
지에스25 동대문쇼핑점,,201122.570982746,451623.769078061,2026-04-28 22:32:44,I,13,영업중,2022-02-16 14:33:42,,2022-02-11,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000079,3010000,"서울특별시 중구 퇴계로**가길 **, *층 (신당동)",04566,01,영업/정상,,,02-2233-1674,
굿모닝덴탈,,197476.733641931,450632.159070388,2026-04-28 22:32:34,I,15,전출,2025-12-23 08:55:47,,2016-05-09,,서울특별시 중구 봉래동*가 ***번지 *호 일신빌딩,PHMG120163010033047000040,3010000,"서울특별시 중구 통일로 **, 일신빌딩 *층 ***호 (봉래동*가)",04512,05,제외/삭제/전출,,,,
주식회사 메디플란트 서울지점,,197462.198757043,450878.211786274,2026-04-28 22:32:36,I,15,전출,2018-05-24 10:44:55,,2017-10-27,,서울특별시 중구 순화동 ***번지 순화동 the# 주상복합 B동 ***호,PHMG120173010033047000079,3010000,"서울특별시 중구 칠패로 **, B동 ***호 (순화동)",04511,05,제외/삭제/전출,,,,
중앙치과재료상사,,197450.293515357,450705.935242793,2026-04-28 22:31:56,I,13,영업중,2014-06-24 08:43:58,,1987-02-05,100-161,서울특별시 중구 봉래동*가 **번지 대흥빌딩 *층 ***호,PHMG119873010033047000001,3010000,"서울특별시 중구 통일로 **, *층 ***호 (봉래동*가, 대흥빌딩)",04512,01,영업/정상,,,02-752-3520,
(주)메딕프로코리아한국총판,2024-05-27,200394.851756721,451398.897492225,2026-04-28 22:32:41,I,03,폐업,2024-05-27 11:43:54,,2021-04-21,,서울특별시 중구 광희동*가 **-* 광희동금호트윈오피스텔,PHMG120213010033047000039,3010000,"서울특별시 중구 마른내로 ***, 광희동금호트윈오피스텔 *동 ****호 (광희동*가)",04561,03,폐업,,,02-2266-6802,
투셀플러스,2018-06-25,200045.956807889,451580.447090807,2026-04-28 22:32:25,I,03,폐업,2018-06-25 10:25:33,,2014-01-16,100-195,서울특별시 중구  ***번지 *호 공영빌딩 ***호,PHMG120143010033047000004,3010000,"서울특별시 중구 을지로 ***, ***호 (을지로*가, 공영빌딩)",04547,03,폐업,,,,
비씨카드㈜,,199693.302714092,451535.867322585,2026-04-28 22:32:39,I,13,영업중,2021-04-27 11:08:07,,2007-07-04,,서울특별시 중구 을지로*가 ***번지 **층,PHMG120193010033047000095,3010000,"서울특별시 중구 을지로 ***, **층 (을지로*가)",04548,01,영업/정상,,,02-520-4249,
스타키보청기 중구센터,,200941.200748117,450359.729461238,2026-04-28 22:32:26,I,13,영업중,2014-05-12 14:36:58,,2014-05-08,100-841,서울특별시 중구 신당동 ***번지 **호 *층,PHMG120143010033047000034,3010000,"서울특별시 중구 다산로 ***, *층 (신당동)",04590,01,영업/정상,,,,
(주)코리아세븐 M을지로3가역점,2015-02-12,199337.216101397,451681.697719483,2026-04-28 22:32:28,I,03,폐업,2015-02-12 20:03:05,,2014-10-27,100-847,서울특별시 중구 을지로*가 ***번지 *호 지하철역사내 상가 ***-D*,PHMG120143010033047000074,3010000,"서울특별시 중구 을지로 지하 ***, ***-D*호 (을지로*가, 지하철역사내 상가)",,03,폐업,,,,
(주)바로닥터,,200456.278058634,451070.840181223,2026-04-28 22:32:39,I,13,영업중,2020-02-28 13:54:32,,2018-09-13,,서울특별시 중구 장충동*가 *번지,PHMG120203010033047000014,3010000,"서울특별시 중구 퇴계로**길 **, *층 (장충동*가)",04616,01,영업/정상,,,02-3482-2210,
세븐일레븐 아시아미디어점,,199269.407920007,451282.308761837,2026-04-28 22:32:44,I,13,영업중,2022-02-18 11:38:56,,2022-02-15,,서울특별시 중구 초동 **,PHMG120223010033047000086,3010000,"서울특별시 중구 충무로 **, ***호, ***호 (초동)",04555,01,영업/정상,,,02-2200-2275,
보성의료기,2012-03-27,198945.173591892,451409.865164617,2026-04-28 22:32:03,I,03,폐업,2012-03-27 13:49:54,,2007-09-20,100-032,서울특별시 중구 저동*가 **번지 **층,PHMG120073010033047000043,3010000,"서울특별시 중구 마른내로 * (저동*가,**층)",,03,폐업,,,22700460,
샤인덴탈 노원,2013-12-31,197175.200250032,450823.319779918,2026-04-28 22:32:22,I,03,폐업,2013-12-31 14:05:25,,2012-01-04,100-858,서울특별시 중구 중림동 **번지 *호 *층,PHMG120123010033047000002,3010000,"서울특별시 중구 청파로 *** (중림동, *층)",,03,폐업,,,,
이롬황성주생식 신당지사,2018-05-29,200802.727701072,450100.127638921,2026-04-28 22:32:25,I,03,폐업,2018-05-29 09:55:58,,2013-11-21,100-827,서울특별시 중구 신당동 ***번지 *호 현대빌딩 ***호,PHMG120133010033047000067,3010000,"서울특별시 중구 다산로 ***, ***호 (신당동, 현대빌딩)",04597,03,폐업,,,02-2233-2566,
지에스25 중구황학점,,201887.016026142,451912.395606815,2026-04-28 22:32:31,I,13,영업중,2015-07-07 11:13:59,,2015-07-06,100-870,서울특별시 중구 황학동 ****번지 지하*층,PHMG120153010033047000087,3010000,"서울특별시 중구 난계로**길 **, 지하*층 (황학동)",04573,01,영업/정상,,,,
씨유 신당퇴계로점,,201117.540470592,451396.224903096,2026-04-28 22:32:44,I,13,영업중,2022-02-04 14:30:10,,2022-02-02,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000019,3010000,"서울특별시 중구 퇴계로 ***-*, *층 (신당동)",04612,01,영업/정상,,,,
(주)헤세드피엘,2025-12-22,198744.433228989,451677.065126229,2026-04-28 22:32:46,I,24,직권폐업,2025-12-22 14:51:02,,2024-05-27,,서울특별시 중구 장교동 * 장교빌딩,PHMG120243010033047000038,3010000,"서울특별시 중구 삼일대로 ***, 장교빌딩 ***호 (장교동)",04541,04,취소/말소/만료/정지/중지,,,,
롯데쇼핑(주) 롯데마트 제타플렉스 서울역점,,197242.994816102,450658.947895548,2026-04-28 22:31:58,I,13,영업중,2026-01-02 14:37:25,,2004-05-14,,서울특별시 중구 봉래동*가 ***,PHMG120043010033047000008,3010000,"서울특별시 중구 청파로 ***, *층 (봉래동*가)",04509,01,영업/정상,,,02-390-2500,
동서의료기산업(주),,197511.217969557,450658.200814849,2026-04-28 22:32:29,I,15,전출,2022-08-29 10:18:44,,2014-11-17,100-161,서울특별시 중구 봉래동*가 ***번지 *호 신도빌딩 ***호 일부,PHMG120143010033047000143,3010000,"서울특별시 중구 세종대로*길 * (봉래동*가, 신도빌딩 ***호일부)",04512,05,제외/삭제/전출,,,02-771-7275,
씨제이올리브영(주) 동대문역사문화공원역점,,200641.868412842,451655.163829243,2026-04-28 22:32:28,I,13,영업중,2023-02-16 11:41:15,,2014-10-23,,서울특별시 중구 을지로*가 **-***,PHMG120143010033047000071,3010000,"서울특별시 중구 장충단로 ***, *층, *층 (을지로*가)",04564,01,영업/정상,,,02-2279-8851,
하비카디오 주식회사,,199733.225714011,451140.879758189,2026-04-28 22:32:46,I,13,영업중,2025-07-16 10:05:36,,2024-02-07,,서울특별시 중구 충무로*가 *** 남산 센트럴 자이,PHMG120253010033047000007,3010000,"서울특별시 중구 퇴계로 ***, *층 ***호 (충무로*가, 남산 센트럴 자이)",04558,01,영업/정상,,,02-2277-4291,
문구센타지필묵,,200748.00863009,450276.693544934,2026-04-28 22:32:45,I,13,영업중,2024-06-25 11:09:50,,2023-07-19,,서울특별시 중구 신당동 ***-* 백석빌딩,PHMG120233010033047000064,3010000,"서울특별시 중구 동호로 ***-**, 백석빌딩 ***호 (신당동)",04598,01,영업/정상,,,,
(주)제이케이메이세븐,2016-11-03,198259.65357739,451392.198218657,2026-04-28 22:32:31,I,03,폐업,2016-11-03 15:54:08,,2015-08-07,,서울특별시 중구 소공동 *번지 롯데백화점 본점 *층,PHMG120153010033047000107,3010000,"서울특별시 중구 남대문로 **, *층 (소공동, 롯데백화점 본점)",04533,03,폐업,,,031-903-0507,
제이리파트너스,2019-06-27,200664.582936542,451781.8683954,2026-04-28 22:32:34,I,03,폐업,2019-06-28 10:47:29,,2015-05-04,,서울특별시 중구 을지로*가 **번지 ***호 밀리오레상가건물 **호,PHMG120153010033047000153,3010000,"서울특별시 중구 장충단로 ***, 밀리오레상가건물 *층 **호 (을지로*가)",04563,03,폐업,,,,
(주)아나베스,2019-12-30,201172.417186434,451614.029571692,2026-04-28 22:32:33,I,24,직권폐업,2019-12-31 11:42:46,,2015-12-23,,서울특별시 중구 신당동 ***번지 **호 *층,PHMG120153010033047000147,3010000,"서울특별시 중구 퇴계로**길 **, *층 (신당동, 승근빌딩)",04569,04,취소/말소/만료/정지/중지,,,1600-8727,
엘레강스 유한회사,2020-08-13,199068.684655215,451014.022130635,2026-04-28 22:32:35,I,03,폐업,2020-08-13 14:50:25,,2016-07-21,,서울특별시 중구 충무로*가 **번지 **호,PHMG120163010033047000060,3010000,"서울특별시 중구 퇴계로 ***, *층 ***호 (충무로*가, 신민빌딩)",04553,03,폐업,,,02-784-8005,
(주)우이101(OUI101),2017-04-21,200002.952736046,451823.532462914,2026-04-28 22:32:31,I,03,폐업,2017-04-21 16:03:36,,2015-06-04,100-330,서울특별시 중구 주교동 **번지 *호 방산종합시장 A동 ****호,PHMG120153010033047000067,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (주교동, 방산종합시장)",04546,03,폐업,,,02-6959-5501,
주식회사 원넷,2012-10-11,197032.923485936,450872.934795885,2026-04-28 22:32:17,I,03,폐업,2012-10-11 16:31:20,,2010-12-08,100-791,서울특별시 중구 중림동 ***번지 한국경제빌딩,PHMG120103010033047000120,3010000,"서울특별시 중구 청파로 *** (중림동,한국경제빌딩)",,03,폐업,,,32198426,
㈜오이에스,2016-06-17,,,2026-04-28 22:31:57,I,03,폐업,2016-06-17 11:21:52,,2000-03-04,100-802,서울특별시 중구 남대문로*가 ***번지 이프라자빌딩 *층,PHMG120003010033047000004,3010000,"서울특별시 중구 세종대로*길 ** (남대문로*가, 이프라자빌딩 *층)",04527,03,폐업,,,,
씨유 중구청점,,199822.10979662,451182.266913412,2026-04-28 22:32:44,I,13,영업중,2022-07-18 11:18:46,,2022-07-14,,서울특별시 중구 충무로*가 **-*,PHMG120223010033047000184,3010000,"서울특별시 중구 창경궁로 *, *층 (충무로*가)",04559,01,영업/정상,,,02-2271-0275,
한아름코스메틱,2018-03-06,198515.571655819,450769.757511071,2026-04-28 22:32:30,I,03,폐업,2018-03-07 09:13:49,,2015-03-25,100-041,서울특별시 중구 남산동*가 **번지 *호 그랜드 필드  지하*층,PHMG120153010033047000035,3010000,"서울특별시 중구 퇴계로**길 **, 지하*층 (남산동*가, 그랜드 필드 )",04631,03,폐업,,,02-779-3111,
(주)코리아세븐 M시청역점,2018-02-13,197681.966489771,451236.012422282,2026-04-28 22:32:28,I,03,폐업,2018-02-13 10:29:30,,2014-10-27,100-813,"서울특별시 중구 서소문동 **번지 *호 *호선시청역사내 상가 ***-**,**호",PHMG120143010033047000075,3010000,"서울특별시 중구 서소문로 지하 ***, ***-**,**호 (서소문동, *호선시청역사내 상가)",04515,03,폐업,,,,
세계광학,2009-08-17,,,2026-04-28 22:31:59,I,24,직권폐업,2010-04-01 14:28:01,,2005-07-26,,서울특별시 중구 남대문로*가 **-* 신남문빌딩***호,PHMG120053010033047000046,3010000,,,04,취소/말소/만료/정지/중지,,,,
교육연합신문(주),,199532.084458879,451067.194729829,2026-04-28 22:32:45,I,13,영업중,2022-08-26 10:59:01,,2022-08-25,,서울특별시 중구 충무로*가 ***-*,PHMG120223010033047000217,3010000,"서울특별시 중구 퇴계로 ***, ***-**호 (충무로*가)",04557,01,영업/정상,,,02-541-2000,
지에스25 남대문시장점,,197931.08158116,450653.053657697,2026-04-28 22:32:44,I,13,영업중,2022-02-25 21:48:42,,2022-02-24,,서울특별시 중구 남창동 **-**,PHMG120223010033047000099,3010000,"서울특별시 중구 퇴계로 **, *층 *호 (남창동)",04529,01,영업/정상,,,02-3789-1138,
(주)라라이프,2023-10-20,197620.676444642,450361.506112161,2026-04-28 22:32:39,I,03,폐업,2023-10-20 16:05:13,,2020-04-02,,서울특별시 중구 남대문로*가 ***,PHMG120203010033047000031,3010000,"서울특별시 중구 한강대로 ***, *층 (남대문로*가)",04637,03,폐업,,,031-758-7080,
(주)코리아세븐 두타쉼터점,2021-12-24,200703.625559248,451836.458256618,2026-04-28 22:32:42,I,03,폐업,2021-12-24 13:42:32,,2021-05-11,,서울특별시 중구 을지로*가 **-** 두산타워빌딩,PHMG120213010033047000096,3010000,"서울특별시 중구 장충단로 ***, 두산타워빌딩 지하*층 (을지로*가)",04563,03,폐업,,,,
하이맥스덴트,2020-10-23,197486.418122228,450683.054495595,2026-04-28 22:32:35,I,03,폐업,2020-10-23 15:06:16,,2017-01-09,,서울특별시 중구 봉래동*가 ***번지 *호 *층 ***호,PHMG120173010033047000005,3010000,"서울특별시 중구 세종대로*길 **, *층 ***호 (봉래동*가)",04512,03,폐업,,,02-318-5186,
캐롯매테리얼즈,2025-02-17,200875.959598982,450475.271041852,2026-04-28 22:32:46,I,03,폐업,2025-02-17 14:39:57,,2024-07-23,,서울특별시 중구 신당동 ***-*,PHMG120243010033047000043,3010000,"서울특별시 중구 동호로**길 **, *층 ***호 (신당동)",04607,03,폐업,,,,
(주)에치와이 서소문점,2025-07-31,197312.655183004,451257.223181993,2026-04-28 22:32:44,I,03,폐업,2025-07-31 17:00:57,,2025-07-31,,서울특별시 중구 순화동 ***,PHMG120223010033047000134,3010000,"서울특별시 중구 서소문로*길 **, 상가동 ***호, ***호, ***호 (순화동, 덕수궁롯데캐슬)",04516,03,폐업,,,02-722-6461,
강렬한회사,2021-06-16,199705.336258149,451004.606431862,2026-04-28 22:32:38,I,03,폐업,2021-06-16 17:12:28,,2019-04-03,,서울특별시 중구 필동*가 **번지 문화빌딩 ***호,PHMG120193010033047000021,3010000,"서울특별시 중구 퇴계로**길 **, 문화빌딩 ***호 (필동*가)",04624,03,폐업,,,,
새샘하우스,2012-03-15,198315.532747026,451248.141599825,2026-04-28 22:32:21,I,03,폐업,2012-03-15 11:20:01,,2011-09-15,100-092,서울특별시 중구 남대문로*가 ***번지 명동지하상가 나-**호,PHMG120113010033047000073,3010000,"서울특별시 중구 남대문로 ** (남대문로*가,명동지하상가 나-**호)",,03,폐업,,,,
(주)코리아세븐 명동세종점,,198827.727238114,451005.205964888,2026-04-28 22:32:45,I,13,영업중,2024-04-30 09:52:57,,2023-01-03,,서울특별시 중구 충무로*가 **-*,PHMG120233010033047000006,3010000,"서울특별시 중구 퇴계로 ***, *층 (충무로*가)",04537,01,영업/정상,,,,
(주)아이킨,2015-01-06,197183.509668928,451343.139031862,2026-04-28 22:32:23,I,03,폐업,2015-01-06 18:01:47,,2012-05-24,100-130,서울특별시 중구 순화동 *번지 ***호  승영빌딩*층,PHMG120123010033047000040,3010000,"서울특별시 중구 통일로*길 **, *층 (순화동, 승영빌딩)",,03,폐업,,,,
출두 에스엠피(SMP) 명동점,2025-03-17,199239.234123996,451063.111677924,2026-04-28 22:32:46,I,03,폐업,2025-03-27 10:40:28,,2025-01-10,,서울특별시 중구 필동*가 *-* 필삼사빌딩,PHMG120253010033047000003,3010000,"서울특별시 중구 퇴계로**길 **, 필삼사빌딩 ***호 (필동*가)",04554,03,폐업,,,,
(주)지에이치엘월드 세영상사,2020-01-31,200914.227438373,450426.403395554,2026-04-28 22:32:39,I,03,폐업,2020-01-31 17:28:16,,2019-09-17,,서울특별시 중구 신당동 ***번지 *호 ***호,PHMG120193010033047000074,3010000,"서울특별시 중구 다산로 ***, ***호 (신당동)",04607,03,폐업,,,02-2235-9585,
