"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"54","의원","01_01_02_P","3450000","PHMA120163450022041100013","2016-05-27","","01","영업/정상","13","영업중","","","","","053-327-1415","","","","대구광역시 북구 팔거천동로 218, 2층,3층 (동천동)","41423","청담한의원","2026-01-23 03:13:18","U","2026-01-25 02:40:00","한의원","340562.748461286","272571.825203079","한의원","4","7","14","556.93","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"55","의원","01_01_02_P","3460000","PHMA120053460023041100027","2005-08-26","","01","영업/정상","13","영업중","","","","","752-2100","","706-803","대구광역시 수성구 만촌1동 1329번지 11호","대구광역시 수성구 화랑로 122 (만촌동)","42037","21세기정형외과의원","2026-01-23 03:13:18","U","2026-01-25 02:40:00","의원","348046.093105883","264941.448423787","의원","4","10","29","989.41","105","정형외과","","","","0","0","","","0","",
"56","의원","01_01_02_P","3460000","PHMA120173460023041100020","2017-06-22","","01","영업/정상","13","영업중","","","","","053-766-4455","","","대구광역시 수성구 중동 359번지 5호","대구광역시 수성구 수성로 197 (중동)","42153","잘보는안과의원","2026-01-23 01:13:20","U","2026-01-25 02:40:00","의원","345578.756846074","261533.314693636","의원","9","0","0","1184.49","112","안과","","","","0","0","","","0","",
"57","의원","01_01_02_P","3480000","PHMA120173480012041100006","2017-02-15","","01","영업/정상","13","영업중","","","","","053-591-0075","","","","대구광역시 달성군 다사읍 세천로 153, 3층, 4층, 5층(일부)","42922","든든한의원","2026-01-23 00:13:21","U","2026-01-25 02:40:00","한의원","333428.376917383","264858.671130209","한의원","7","7","9","419.94","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"58","의원","01_01_02_P","3440000","PHMA120043440024041100005","2004-09-07","","01","영업/정상","13","영업중","","","","","053-651-8000","","705-805","대구 남구 대명9동 724-3","대구광역시 남구 대명로 180 (대명동)","42488","한빛신경외과  의원","2026-01-23 01:43:20","U","2026-01-25 02:40:00","의원","342454.374597092","260992.214646942","의원","2","0","0","595.06","106 101 105 104 108 115 109 120","내과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"59","의원","01_01_02_P","5130000","PHMA120055130030041100003","2005-03-02","","01","영업/정상","13","영업중","","","","","053-814-8071","","712-762","경상북도 경산시 옥산동 731번지 1호","경상북도 경산시 경산로44길 11 (옥산동)","38660","사랑애의원","2026-01-23 09:43:20","U","2026-01-25 02:40:00","의원","355941.51231394","259986.235105435","의원","1","0","0","92.21","111 101 114 113","내과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"60","의원","01_01_02_P","3540000","PHMA120143540021041100017","2014-08-18","","01","영업/정상","13","영업중","","","","","032-546-4161","","","","인천광역시 부평구 체육관로 30, 삼산동 이리옴프라자 5층 501, 503, 504, 505호 (삼산동)","21344","리더스영상의학과의원","2026-01-23 02:43:27","U","2026-01-25 02:40:00","의원","176484.202123274","445154.230291671","의원","8","0","0","579.55","122 116 115 114 113 111 107 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"61","의원","01_01_02_P","4490000","PHMA119934490042041100007","1993-05-04","","01","영업/정상","13","영업중","","","","","041-573-0905","","","충청남도 천안시 동남구 구성동 309번지 2호","충청남도 천안시 동남구 충절로 278, 1,2,3층 (구성동)","31191","삼성의원","2026-01-23 00:13:30","U","2026-01-25 02:40:00","의원","214190.650528147","365855.563345523","의원","2","9","25","992","101 104 105 114 115 113 108","내과, 외과, 정형외과, 성형외과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"62","의원","01_01_02_P","4490000","PHMA119944490042041100009","1994-08-11","","01","영업/정상","13","영업중","","","","","041-573-7582","","","","충청남도 천안시 동남구 통정11로 54 (신방동)","31208","손원택한의원","2026-01-23 02:43:29","U","2026-01-25 02:40:00","한의원","211745.612203003","363638.879408364","한의원","1","0","0","133.26","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"63","의원","01_01_02_P","3830000","PHMA119953830077041100028","1995-10-11","","01","영업/정상","13","영업중","","","","","031-388-2198","","","","경기도 안양시 동안구 시민대로 187, 204,205호 (비산동, 건설타워)","14047","권태우정형외과의원","2026-01-23 03:13:26","U","2026-01-25 02:40:00","의원","195651.673909625","432187.915104016","의원","1","0","0","279.47","105","정형외과","","","","0","0","","","0","",
"64","의원","01_01_02_P","4000000","PHMA120074000018041100005","2007-05-03","","01","영업/정상","13","영업중","","","","","031-378-2204","","","경기도 오산시 원동 360-17 신한프라자A","경기도 오산시 경기대로 155, 신한프라자A 201,202호 (원동)","18143","두리이비인후과의원","2026-01-23 02:43:26","U","2026-01-25 02:40:00","의원","206428.228253097","404101.751973838","의원","7","4","4","677.92","113 101 111 108 114","내과, 성형외과, 소아청소년과, 이비인후과, 피부과","","","","0","0","","","0","",
"65","의원","01_01_02_P","3830000","PHMA120013830076041100003","2001-02-28","","01","영업/정상","13","영업중","","","","","031-444-8275","","","경기도 안양시 만안구 안양동 674번지 23호 1,2,3,5,6층","경기도 안양시 만안구 안양로314번길 24, 1,2,3,5,6층 (안양동)","13992","연세신통외과의원","2026-01-23 01:43:31","U","2026-01-25 02:40:00","의원","","","의원","11","18","28","1237.98","122 114 113 111 110 106 105 104 101","내과, 외과, 정형외과, 신경외과, 산부인과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"66","의원","01_01_02_P","3830000","PHMA120043830077041100018","2004-02-25","","01","영업/정상","13","영업중","","","","","031-444-7577","","","","경기도 안양시 동안구 관악대로 133, 161동 401호 (비산동, 비산삼성래미안아파트 상가내)","13922","예인부부한의원","2026-01-23 03:13:27","U","2026-01-25 02:40:00","한의원","","","한의원","1","0","0","123","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"67","의원","01_01_02_P","3910000","PHMA120113910165041100006","2011-07-01","","01","영업/정상","13","영업중","","","","","031-663-9798","","","경기도 평택시 지산동 761번지 12호","경기도 평택시 송탄로 410 (지산동)","17756","하나의원","2026-01-23 03:13:35","U","2026-01-25 02:40:00","의원","205100.669487701","397602.419305777","의원","1","0","0","361.65","101 105 114","내과, 정형외과, 피부과","","","","0","0","","","0","",
"68","의원","01_01_02_P","5590000","PHMA119955590021041100003","1995-06-23","","01","영업/정상","13","영업중","","","","","031-837-0102","","","경기도 양주시 광적면 가납리 851-1","경기도 양주시 광적면 가래비12길 10, 3층","11419","이종훈치과의원","2026-01-23 17:58:36","U","2026-01-25 02:40:00","치과의원","198560.047101232","480371.371784492","치과의원","1","0","0","165.04","412","통합치의학과","","","","0","0","","","0","",
"69","의원","01_01_02_P","3830000","PHMA120113830197041100012","2011-06-17","","01","영업/정상","13","영업중","","","","","031-441-2288","","","경기도 안양시 만안구 안양동 689-180 3,4,5층","경기도 안양시 만안구 안양로 330-1, 3,4,5층 (안양동)","13991","한나이브 성형외과의원","2026-01-23 01:43:33","U","2026-01-25 02:40:00","의원","192819.175117586","433252.981086524","의원","7","1","1","766.58","108 114","성형외과, 피부과","","","","0","0","","","0","",
"70","의원","01_01_02_P","3830000","PHMA120163830197041100023","2016-06-13","","01","영업/정상","13","영업중","","","","","031-385-2275","","","","경기도 안양시 동안구 관악대로 236, 5층 (비산동)","13952","서울연세치과의원","2026-01-23 03:13:25","U","2026-01-25 02:40:00","치과의원","195469.193423811","433221.716505664","치과의원","2","0","0","380","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"71","의원","01_01_02_P","3820000","PHMA119913820050041100003","1991-11-08","","01","영업/정상","13","영업중","","","","","031-843-8600","","480-873","경기도 의정부시 금오동 344번지 17호 금오2차 신도브래뉴업 상가","경기도 의정부시 동일로 660, A동202호 (금오동, 금오2차 신도브래뉴업 상가)","11750","아람의원","2026-01-23 02:13:28","U","2026-01-25 02:40:00","의원","204828.740426128","471715.07225404","의원","1","0","0","110.08","125 122 116 115 114 113 111 105 104 103 102 101","내과, 신경과, 정신건강의학과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"72","의원","01_01_02_P","4050000","PHMA119944050147041100002","1994-03-21","","01","영업/정상","13","영업중","","","","","031-338-7582","","449-823","경기도 용인시 처인구  양지리 573번지 5호","경기도 용인시 처인구 양지읍 양지로 140, 1층","17158","서울삼성의원","2026-01-23 04:43:34","U","2026-01-25 02:40:00","의원","225114.59562268","414761.730407598","의원","2","0","0","191.12","101 111 105 104 114 115 122","내과, 외과, 정형외과, 소아청소년과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"73","의원","01_01_02_P","3820000","PHMA120163820050041100001","2016-01-05","","01","영업/정상","13","영업중","","","","","031-848-1932","","","","경기도 의정부시 태평로 84, 1층 (의정부동)","11694","제통한의원","2026-01-23 03:43:23","U","2026-01-25 02:40:00","한의원","204501.558007769","470834.837817857","한의원","2","0","0","162.99","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"74","의원","01_01_02_P","3820000","PHMA120173820050041100034","2017-10-26","","01","영업/정상","13","영업중","","","","","031-852-1026","","","","경기도 의정부시 천보로 38, 5층 506호 (민락동, 파스텔시티)","11813","이웃(E:UT) 한의원","2026-01-23 02:13:28","U","2026-01-25 02:40:00","한의원","208466.012554783","471290.775246775","한의원","1","0","0","220.34","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"75","의원","01_01_02_P","4000000","PHMA120154000018041100003","2015-04-06","","01","영업/정상","13","영업중","","","","","031-831-3690","","","","경기도 오산시 동부대로 332-13, 가동 2층 201~205호, 3층 (고현동)","18151","오산다원의료소비자생활협동조합 참조은의원","2026-01-23 04:43:25","U","2026-01-25 02:40:00","의원","206980.535244214","403378.747494224","의원","7","2","7","718.86","101 105 124","내과, 정형외과, 직업환경의학과","","","","0","0","","","0","",
"76","의원","01_01_02_P","4050000","PHMA120174050149041100022","2017-11-14","","01","영업/정상","13","영업중","","","","","031-8019-5555","","","경기도 용인시 수지구 동천동 899번지 분당수지 U-TOWER,A동 301,318,319,320,321,322,323,324호","경기도 용인시 수지구 신수로 767, 분당수지 U-TOWER ,A동 301,318,319,320,321,322,323,324호 (동천동)","16827","의료법인마리아의료재단수지마리아의원","2026-01-23 04:43:45","U","2026-01-25 02:40:00","의원","208940.745787289","426247.566686926","의원","16","0","0","1238.98","110","산부인과","","","","0","0","","","0","",
